concept:name,cpee:activity_uuid,concept:name,lifecycle:transition,shift:timestamp
,bbc28109d8a2711926379fe44dce59df,,complete,None
,394f1246cedb98c20c24aac26a5db1b8,,complete,None
,9a04b11c65ba1809b9b816c345ebbcbd,,start,None
,73e92b5a1b82322a5688224102a740e4,,start,None
,f81114927631777919348b45a609fda3,,start,None
,cfb4d2d21a4027024a27e3c0978e3e32,,start,None
,9a04b11c65ba1809b9b816c345ebbcbd,,complete,None
,f81114927631777919348b45a609fda3,,complete,None
,73e92b5a1b82322a5688224102a740e4,,complete,None
,17d0a6d911abc61192d4619b52036108,,complete,None
,cfb4d2d21a4027024a27e3c0978e3e32,,complete,None
,9d60291252730935b1012c90afd34aeb,,complete,None
,c3a8824c47e6ae969128a2fe0df7aafb,,complete,None
,51d3c2a5518c9a6c9f7f9ca85f60017b,,complete,None
,38d5be2ff38f103584b1150af2e5477c,,start,None
,aff5077fc012272301e63aa4accf0642,,complete,None
,4a7bad7dd82b9dbc3c76bf21548833db,,start,None
,aa96472a1b4b911497fccbcda3c82ff5,,complete,None
,7b55442b2ae533b78add6a5e9e8502de,,start,None
,2834a1fc6816196255c30e98ef5b8a02,,start,None
,a3475a30c72d98865fdbf66ab30edf7c,,start,None
,2834a1fc6816196255c30e98ef5b8a02,,complete,None
,38d5be2ff38f103584b1150af2e5477c,,complete,None
,4a7bad7dd82b9dbc3c76bf21548833db,,complete,None
,7b55442b2ae533b78add6a5e9e8502de,,complete,None
,a3475a30c72d98865fdbf66ab30edf7c,,complete,None
,e8457bfc9bdba7c83e88c925a196a1d6,,complete,None
,921b38e6442608347d8eea69041ec4c7,,complete,None
,63d83106a6799906926a7fb993f4349a,,start,None
,0708f20c0427cb7dfb987f127f7309e0,,complete,None
,7c681831c1573f6f416272f977153b18,,start,None
,322b29736a6754fcb0f18d5e39e17317,,complete,None
,3abee88ad8a258bbf9ac6af18b3fd042,,complete,None
,f6618cacff90cdd32f63addc91b740f0,,start,None
,6ca24ff2cfc3f2a0a8d586e964c749a1,,start,None
,ad2a63a395204b502f81455961688f12,,start,None
,63d83106a6799906926a7fb993f4349a,,complete,None
,7c681831c1573f6f416272f977153b18,,complete,None
,6ca24ff2cfc3f2a0a8d586e964c749a1,,complete,None
,ad2a63a395204b502f81455961688f12,,complete,None
,f6618cacff90cdd32f63addc91b740f0,,complete,None
,457e34c04990d69dacf10220ac893af6,,complete,None
,507df8eb93b60a5023fbed4062b1c2b1,,start,None
,a52e7fcc84b9f8773a5de1475bc08639,,complete,None
,0e39433656e8d18f205ee56471900da8,,complete,None
,d5371b1df30978353582bcd9145d970d,,start,None
,c2ae08b835743682b62bb765cdac8e83,,complete,None
,a07c4f1b0595357dbe68e967b346dd43,,complete,None
,a5cf764434890701af63fbb9dc380b31,,start,None
,596101c568d9e31951ef8dce2697383e,,start,None
,b4cd787c6ce5f99c0c5902b882173641,,start,None
,596101c568d9e31951ef8dce2697383e,,complete,None
,a5cf764434890701af63fbb9dc380b31,,complete,None
,507df8eb93b60a5023fbed4062b1c2b1,,complete,None
,b4cd787c6ce5f99c0c5902b882173641,,complete,None
,d5371b1df30978353582bcd9145d970d,,complete,None
