concept:name,cpee:activity_uuid,concept:name,lifecycle:transition,shift:timestamp
,bb355bfcf1f19c0fad1eb45e7282839f,,start,None
,02c446f3ec6370ef0f0471aa92a1dbdd,,complete,None
,3d42142e0da374e0f7b9e02aefda9ad9,,start,None
,83e58fafeea0c409cf5c4649bc587133,,start,None
,c24f8c4f421f02df7cc0456d75893a7c,,complete,None
,9df30ae71ae0db8d8083cce4f41fcfc0,,complete,None
,bb355bfcf1f19c0fad1eb45e7282839f,,complete,None
,3d42142e0da374e0f7b9e02aefda9ad9,,complete,None
,83e58fafeea0c409cf5c4649bc587133,,complete,None
,567a2ca700e20e85cb9ae29173c76d69,,complete,None
,774826e830f98b1a6822fd43d899083d,,complete,None
,c39684a05091410173a4b8ba8dd9e8ac,,complete,None
,e54614e8f0f2ca2ef6bb6fb12b066cb4,,complete,None
,f8d7a1728c0a271dd39942c587cc4d96,,start,None
,cda9f1f313c2f4b8b0b9f7d5ad6008ee,,complete,None
,9187e17813a53a9cd80d7c0d2225bfad,,start,None
,b821f8a6fdd2d51ec6fdaa48ff86c5b8,,start,None
,ac786138b425450cd2b75c123ea581bb,,start,None
,719ad86df133f2ff3192137851c404da,,start,None
,f8d7a1728c0a271dd39942c587cc4d96,,complete,None
,9187e17813a53a9cd80d7c0d2225bfad,,complete,None
,b821f8a6fdd2d51ec6fdaa48ff86c5b8,,complete,None
,719ad86df133f2ff3192137851c404da,,complete,None
,ac786138b425450cd2b75c123ea581bb,,complete,None
